timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1559816955223,421,HTTP Request,200,OK,Thread Group 1-43,text,true,,169,127,2,2,http://localhost:8080/test/charger,421,0,0
1559816955521,425,HTTP Request,200,OK,Thread Group 1-44,text,true,,169,127,2,2,http://localhost:8080/test/charger,425,0,1
1559816955644,421,HTTP Request,200,OK,Thread Group 1-43,text,true,,169,127,2,2,http://localhost:8080/test/charger,421,0,1
1559816955946,464,HTTP Request,200,OK,Thread Group 1-44,text,true,,169,127,2,2,http://localhost:8080/test/charger,464,0,1
1559816956065,444,HTTP Request,200,OK,Thread Group 1-43,text,true,,169,127,2,2,http://localhost:8080/test/charger,444,0,1
1559816956410,435,HTTP Request,200,OK,Thread Group 1-44,text,true,,169,127,2,2,http://localhost:8080/test/charger,435,0,1
1559816956509,439,HTTP Request,200,OK,Thread Group 1-43,text,true,,169,127,2,2,http://localhost:8080/test/charger,439,0,1
1559816956845,425,HTTP Request,200,OK,Thread Group 1-44,text,true,,169,127,3,3,http://localhost:8080/test/charger,425,0,1
1559816956956,432,HTTP Request,200,OK,Thread Group 1-43,text,true,,169,127,3,3,http://localhost:8080/test/charger,432,0,0
1559816957133,423,HTTP Request,200,OK,Thread Group 1-45,text,true,,169,127,2,2,http://localhost:8080/test/charger,423,0,1
1559816957270,420,HTTP Request,200,OK,Thread Group 1-44,text,true,,169,127,2,2,http://localhost:8080/test/charger,420,0,0
1559816957557,476,HTTP Request,200,OK,Thread Group 1-45,text,true,,169,127,2,2,http://localhost:8080/test/charger,476,0,0
1559816957691,544,HTTP Request,200,OK,Thread Group 1-44,text,true,,169,127,2,2,http://localhost:8080/test/charger,544,0,0
1559816958033,478,HTTP Request,200,OK,Thread Group 1-45,text,true,,169,127,2,2,http://localhost:8080/test/charger,478,0,1
1559816958235,444,HTTP Request,200,OK,Thread Group 1-44,text,true,,169,127,2,2,http://localhost:8080/test/charger,444,0,1
1559816958511,414,HTTP Request,200,OK,Thread Group 1-45,text,true,,169,127,2,2,http://localhost:8080/test/charger,414,0,1
1559816958679,436,HTTP Request,200,OK,Thread Group 1-44,text,true,,169,127,2,2,http://localhost:8080/test/charger,436,0,1
1559816958926,477,HTTP Request,200,OK,Thread Group 1-45,text,true,,169,127,3,3,http://localhost:8080/test/charger,477,0,0
1559816959116,495,HTTP Request,200,OK,Thread Group 1-44,text,true,,169,127,3,3,http://localhost:8080/test/charger,495,0,0
1559816959173,531,HTTP Request,200,OK,Thread Group 1-46,text,true,,169,127,2,2,http://localhost:8080/test/charger,531,0,1
1559816959403,451,HTTP Request,200,OK,Thread Group 1-45,text,true,,169,127,2,2,http://localhost:8080/test/charger,451,0,1
1559816959704,464,HTTP Request,200,OK,Thread Group 1-46,text,true,,169,127,2,2,http://localhost:8080/test/charger,464,0,1
1559816959855,432,HTTP Request,200,OK,Thread Group 1-45,text,true,,169,127,2,2,http://localhost:8080/test/charger,432,0,0
1559816960169,447,HTTP Request,200,OK,Thread Group 1-46,text,true,,169,127,2,2,http://localhost:8080/test/charger,447,0,0
1559816960287,430,HTTP Request,200,OK,Thread Group 1-45,text,true,,169,127,2,2,http://localhost:8080/test/charger,430,0,0
1559816960616,445,HTTP Request,200,OK,Thread Group 1-46,text,true,,169,127,2,2,http://localhost:8080/test/charger,445,0,1
1559816960717,451,HTTP Request,200,OK,Thread Group 1-45,text,true,,169,127,2,2,http://localhost:8080/test/charger,451,0,1
1559816961061,436,HTTP Request,200,OK,Thread Group 1-46,text,true,,169,127,3,3,http://localhost:8080/test/charger,436,0,1
1559816961168,459,HTTP Request,200,OK,Thread Group 1-45,text,true,,169,127,3,3,http://localhost:8080/test/charger,459,0,1
1559816961214,441,HTTP Request,200,OK,Thread Group 1-47,text,true,,169,127,2,2,http://localhost:8080/test/charger,441,0,1
1559816961497,427,HTTP Request,200,OK,Thread Group 1-46,text,true,,169,127,2,2,http://localhost:8080/test/charger,427,0,1
1559816961655,447,HTTP Request,200,OK,Thread Group 1-47,text,true,,169,127,2,2,http://localhost:8080/test/charger,446,0,1
1559816961924,498,HTTP Request,200,OK,Thread Group 1-46,text,true,,169,127,2,2,http://localhost:8080/test/charger,497,0,1
1559816962102,487,HTTP Request,200,OK,Thread Group 1-47,text,true,,169,127,2,2,http://localhost:8080/test/charger,487,0,0
1559816962422,428,HTTP Request,200,OK,Thread Group 1-46,text,true,,169,127,2,2,http://localhost:8080/test/charger,428,0,0
1559816962589,428,HTTP Request,200,OK,Thread Group 1-47,text,true,,169,127,2,2,http://localhost:8080/test/charger,428,0,1
1559816962851,430,HTTP Request,200,OK,Thread Group 1-46,text,true,,169,127,3,3,http://localhost:8080/test/charger,430,0,1
1559816963018,442,HTTP Request,200,OK,Thread Group 1-47,text,true,,169,127,3,3,http://localhost:8080/test/charger,442,0,1
1559816963281,418,HTTP Request,200,OK,Thread Group 1-46,text,true,,169,127,3,3,http://localhost:8080/test/charger,418,0,1
1559816963255,474,HTTP Request,200,OK,Thread Group 1-48,text,true,,169,127,2,2,http://localhost:8080/test/charger,474,0,0
1559816963460,420,HTTP Request,200,OK,Thread Group 1-47,text,true,,169,127,2,2,http://localhost:8080/test/charger,420,0,1
1559816963730,423,HTTP Request,200,OK,Thread Group 1-48,text,true,,169,127,2,2,http://localhost:8080/test/charger,423,0,1
1559816963881,431,HTTP Request,200,OK,Thread Group 1-47,text,true,,169,127,2,2,http://localhost:8080/test/charger,431,0,0
1559816964154,430,HTTP Request,200,OK,Thread Group 1-48,text,true,,169,127,2,2,http://localhost:8080/test/charger,430,0,0
1559816964312,517,HTTP Request,200,OK,Thread Group 1-47,text,true,,169,127,2,2,http://localhost:8080/test/charger,517,0,1
1559816964584,441,HTTP Request,200,OK,Thread Group 1-48,text,true,,169,127,2,2,http://localhost:8080/test/charger,441,0,1
1559816964829,457,HTTP Request,200,OK,Thread Group 1-47,text,true,,169,127,2,2,http://localhost:8080/test/charger,457,0,1
1559816965026,530,HTTP Request,200,OK,Thread Group 1-48,text,true,,169,127,3,3,http://localhost:8080/test/charger,530,0,0
1559816965294,435,HTTP Request,200,OK,Thread Group 1-49,text,true,,169,127,3,3,http://localhost:8080/test/charger,435,0,1
1559816965287,506,HTTP Request,200,OK,Thread Group 1-47,text,true,,169,127,3,3,http://localhost:8080/test/charger,506,0,0
1559816965557,433,HTTP Request,200,OK,Thread Group 1-48,text,true,,169,127,2,2,http://localhost:8080/test/charger,433,0,0
1559816965729,461,HTTP Request,200,OK,Thread Group 1-49,text,true,,169,127,2,2,http://localhost:8080/test/charger,461,0,1
1559816965991,429,HTTP Request,200,OK,Thread Group 1-48,text,true,,169,127,2,2,http://localhost:8080/test/charger,429,0,0
1559816966190,447,HTTP Request,200,OK,Thread Group 1-49,text,true,,169,127,2,2,http://localhost:8080/test/charger,447,0,1
1559816966421,459,HTTP Request,200,OK,Thread Group 1-48,text,true,,169,127,2,2,http://localhost:8080/test/charger,459,0,0
1559816966638,427,HTTP Request,200,OK,Thread Group 1-49,text,true,,169,127,2,2,http://localhost:8080/test/charger,427,0,0
1559816966880,422,HTTP Request,200,OK,Thread Group 1-48,text,true,,169,127,2,2,http://localhost:8080/test/charger,422,0,1
1559816967065,436,HTTP Request,200,OK,Thread Group 1-49,text,true,,169,127,3,3,http://localhost:8080/test/charger,436,0,1
1559816967302,456,HTTP Request,200,OK,Thread Group 1-48,text,true,,169,127,3,3,http://localhost:8080/test/charger,455,0,1
1559816967334,431,HTTP Request,200,OK,Thread Group 1-50,text,true,,169,127,2,2,http://localhost:8080/test/charger,431,0,0
1559816967502,444,HTTP Request,200,OK,Thread Group 1-49,text,true,,169,127,2,2,http://localhost:8080/test/charger,444,0,0
1559816967766,415,HTTP Request,200,OK,Thread Group 1-50,text,true,,169,127,2,2,http://localhost:8080/test/charger,415,0,0
1559816967947,435,HTTP Request,200,OK,Thread Group 1-49,text,true,,169,127,2,2,http://localhost:8080/test/charger,435,0,0
1559816968181,426,HTTP Request,200,OK,Thread Group 1-50,text,true,,169,127,2,2,http://localhost:8080/test/charger,426,0,1
1559816968382,444,HTTP Request,200,OK,Thread Group 1-49,text,true,,169,127,2,2,http://localhost:8080/test/charger,444,0,1
1559816968607,426,HTTP Request,200,OK,Thread Group 1-50,text,true,,169,127,2,2,http://localhost:8080/test/charger,426,0,1
1559816968826,457,HTTP Request,200,OK,Thread Group 1-49,text,true,,169,127,2,2,http://localhost:8080/test/charger,457,0,1
1559816969033,520,HTTP Request,200,OK,Thread Group 1-50,text,true,,169,127,2,2,http://localhost:8080/test/charger,520,0,1
1559816969283,450,HTTP Request,200,OK,Thread Group 1-49,text,true,,169,127,2,2,http://localhost:8080/test/charger,450,0,1
1559816969554,550,HTTP Request,200,OK,Thread Group 1-50,text,true,,169,127,1,1,http://localhost:8080/test/charger,550,0,0
1559816970105,435,HTTP Request,200,OK,Thread Group 1-50,text,true,,169,127,1,1,http://localhost:8080/test/charger,435,0,0
1559816970540,460,HTTP Request,200,OK,Thread Group 1-50,text,true,,169,127,1,1,http://localhost:8080/test/charger,460,0,1
1559816971000,519,HTTP Request,200,OK,Thread Group 1-50,text,true,,169,127,1,1,http://localhost:8080/test/charger,519,0,1
1559816971520,512,HTTP Request,200,OK,Thread Group 1-50,text,true,,169,127,1,1,http://localhost:8080/test/charger,512,0,0
